TID;Time;Activity
294;15:13;Added again to queue 2
293;15:13;Added again to queue 2
289;15:13;Added again to queue 2
290;15:13;Added again to queue 2
1652;15:13;Settled successful from queue 2
1651;15:13;Settled successful from queue 2
106;15:14;Matched
105;15:14;Matched
1588;15:14;Matched
1587;15:14;Matched
2635;15:14;Matched
2636;15:14;Matched
2750;15:14;Added to queue 1
106;15:14;Added to queue 2
105;15:14;Added to queue 2
1588;15:14;Added to queue 2
1587;15:14;Added to queue 2
2635;15:14;Settled successful
2636;15:14;Settled successful
295;15:14;Added again to queue 2
296;15:14;Added again to queue 2
2011;15:14;Added again to queue 2
2012;15:14;Added again to queue 2
1226;15:14;Added again to queue 2
1225;15:14;Added again to queue 2
106;15:14;Added again to queue 2
105;15:14;Added again to queue 2
2355;15:15;Matched
2356;15:15;Matched
2355;15:15;Settled successful
2356;15:15;Settled successful
444;15:15;Added again to queue 2
443;15:15;Added again to queue 2
956;15:16;Added to queue 1
2333;15:16;Matched
2334;15:16;Matched
2333;15:16;Settled successful
2334;15:16;Settled successful
1279;15:16;Added again to queue 2
1280;15:16;Added again to queue 2
758;15:16;Added again to queue 2
757;15:16;Added again to queue 2
1793;15:16;Added again to queue 2
1794;15:16;Added again to queue 2
2456;15:16;Added again to queue 2
2455;15:16;Added again to queue 2
841;15:16;Added again to queue 2
842;15:16;Added again to queue 2
192;15:16;Added again to queue 2
191;15:16;Added again to queue 2
207;15:16;Added again to queue 2
208;15:16;Added again to queue 2
2685;15:16;Added again to queue 2
2686;15:16;Added again to queue 2
1023;15:16;Added again to queue 2
1024;15:16;Added again to queue 2
2052;15:16;Added again to queue 2
2051;15:16;Added again to queue 2
839;15:18;Matched
840;15:18;Matched
886;15:18;Added to queue 1
2123;15:18;Matched
2124;15:18;Matched
839;15:18;Added to queue 2
840;15:18;Added to queue 2
2123;15:18;Settled successful
2124;15:18;Settled successful
2255;15:18;Added again to queue 2
2256;15:18;Added again to queue 2
1037;15:18;Added again to queue 2
1038;15:18;Added again to queue 2
599;15:18;Added again to queue 2
600;15:18;Added again to queue 2
1588;15:18;Added again to queue 2
1587;15:18;Added again to queue 2
3023;15:19;Added to queue 1
855;15:20;Matched
856;15:20;Matched
2049;15:20;Matched
2050;15:20;Matched
855;15:20;Settled successful
856;15:20;Settled successful
2049;15:20;Settled successful
2050;15:20;Settled successful
295;15:20;Added again to queue 2
296;15:20;Added again to queue 2
2619;15:20;Added again to queue 2
2620;15:20;Added again to queue 2
761;15:20;Added again to queue 2
762;15:20;Added again to queue 2
758;15:20;Added again to queue 2
757;15:20;Added again to queue 2
2777;15:20;Added again to queue 2
2778;15:20;Added again to queue 2
2156;15:20;Added again to queue 2
2155;15:20;Added again to queue 2
426;15:20;Added again to queue 2
425;15:20;Added again to queue 2
2469;15:20;Added again to queue 2
2470;15:20;Added again to queue 2
1889;15:20;Added again to queue 2
1890;15:20;Added again to queue 2
1232;15:20;Added again to queue 2
1231;15:20;Added again to queue 2
280;15:20;Added again to queue 2
279;15:20;Added again to queue 2
1604;15:20;Added again to queue 2
1603;15:20;Added again to queue 2
444;15:20;Added again to queue 2
443;15:20;Added again to queue 2
2126;15:20;Settled successful from queue 2
2125;15:20;Settled successful from queue 2
1023;15:20;Added again to queue 2
1024;15:20;Added again to queue 2
2106;15:20;Settled successful from queue 2
2105;15:20;Settled successful from queue 2
1514;15:20;Added again to queue 2
1513;15:20;Added again to queue 2
1107;15:20;Added again to queue 2
1108;15:20;Added again to queue 2
231;15:22;Matched
232;15:22;Matched
1014;15:22;Matched
1013;15:22;Matched
231;15:22;Settled successful
232;15:22;Settled successful
1014;15:22;Added to queue 2
1013;15:22;Added to queue 2
295;15:22;Added again to queue 2
296;15:22;Added again to queue 2
2619;15:22;Added again to queue 2
2620;15:22;Added again to queue 2
761;15:22;Added again to queue 2
762;15:22;Added again to queue 2
758;15:22;Added again to queue 2
757;15:22;Added again to queue 2
2777;15:22;Added again to queue 2
2778;15:22;Added again to queue 2
2156;15:22;Settled successful from queue 2
2155;15:22;Settled successful from queue 2
426;15:22;Added again to queue 2
425;15:22;Added again to queue 2
2469;15:22;Added again to queue 2
2470;15:22;Added again to queue 2
1279;15:22;Added again to queue 2
1280;15:22;Added again to queue 2
758;15:22;Added again to queue 2
757;15:22;Added again to queue 2
1793;15:22;Added again to queue 2
1794;15:22;Added again to queue 2
2456;15:22;Added again to queue 2
2455;15:22;Added again to queue 2
841;15:22;Added again to queue 2
842;15:22;Added again to queue 2
192;15:22;Added again to queue 2
191;15:22;Added again to queue 2
207;15:22;Settled successful from queue 2
208;15:22;Settled successful from queue 2
2685;15:22;Added again to queue 2
2686;15:22;Added again to queue 2
1023;15:22;Added again to queue 2
1024;15:22;Added again to queue 2
2052;15:22;Added again to queue 2
2051;15:22;Added again to queue 2
216;15:23;Matched
215;15:23;Matched
1162;15:23;Added to queue 1
1530;15:23;Matched
1529;15:23;Matched
216;15:23;Settled successful
215;15:23;Settled successful
1530;15:23;Added to queue 2
1529;15:23;Added to queue 2
1279;15:23;Added again to queue 2
1280;15:23;Added again to queue 2
758;15:23;Added again to queue 2
757;15:23;Added again to queue 2
1793;15:23;Added again to queue 2
1794;15:23;Added again to queue 2
2456;15:23;Added again to queue 2
2455;15:23;Added again to queue 2
841;15:23;Added again to queue 2
842;15:23;Added again to queue 2
192;15:23;Added again to queue 2
191;15:23;Added again to queue 2
2685;15:23;Added again to queue 2
2686;15:23;Added again to queue 2
1023;15:23;Added again to queue 2
1024;15:23;Added again to queue 2
2052;15:23;Added again to queue 2
2051;15:23;Added again to queue 2
1152;15:24;Matched
1151;15:24;Matched
1631;15:24;Matched
1632;15:24;Matched
1152;15:24;Settled successful
1151;15:24;Settled successful
1631;15:24;Added to queue 2
1632;15:24;Added to queue 2
1514;15:24;Added again to queue 2
1513;15:24;Added again to queue 2
1107;15:24;Added again to queue 2
1108;15:24;Added again to queue 2
402;15:25;Added to queue 1
824;15:25;Added to queue 1
1499;15:25;Added to queue 1
2042;15:25;Added to queue 1
2282;15:25;Added to queue 1
387;15:26;Added to queue 1
1446;15:26;Matched
1445;15:26;Matched
2491;15:26;Matched
2492;15:26;Matched
1446;15:26;Settled successful
1445;15:26;Settled successful
2491;15:26;Added to queue 2
2492;15:26;Added to queue 2
1279;15:26;Added again to queue 2
1280;15:26;Added again to queue 2
758;15:26;Added again to queue 2
757;15:26;Added again to queue 2
1793;15:26;Added again to queue 2
1794;15:26;Added again to queue 2
2456;15:26;Added again to queue 2
2455;15:26;Added again to queue 2
841;15:26;Added again to queue 2
842;15:26;Added again to queue 2
192;15:26;Added again to queue 2
191;15:26;Added again to queue 2
2685;15:26;Added again to queue 2
2686;15:26;Added again to queue 2
1023;15:26;Added again to queue 2
1024;15:26;Added again to queue 2
2052;15:26;Added again to queue 2
2051;15:26;Added again to queue 2
1418;15:27;Matched
1417;15:27;Matched
1999;15:27;Matched
2000;15:27;Matched
2119;15:27;Added to queue 1
2284;15:27;Matched
2283;15:27;Matched
2464;15:27;Added to queue 1
2520;15:27;Matched
2519;15:27;Matched
1418;15:27;Settled successful
1417;15:27;Settled successful
1999;15:27;Added to queue 2
2000;15:27;Added to queue 2
2284;15:27;Added to queue 2
2283;15:27;Added to queue 2
2520;15:27;Settled successful
2519;15:27;Settled successful
1174;15:27;Added again to queue 2
1173;15:27;Added again to queue 2
836;15:27;Added again to queue 2
835;15:27;Added again to queue 2
426;15:27;Added again to queue 2
425;15:27;Added again to queue 2
1183;15:27;Added again to queue 2
1184;15:27;Added again to queue 2
2970;15:27;Added again to queue 2
2969;15:27;Added again to queue 2
120;15:27;Added again to queue 2
119;15:27;Added again to queue 2
1946;15:27;Added again to queue 2
1945;15:27;Added again to queue 2
1282;15:27;Added again to queue 2
1281;15:27;Added again to queue 2
1999;15:27;Added again to queue 2
2000;15:27;Added again to queue 2
2284;15:27;Added again to queue 2
2283;15:27;Added again to queue 2
773;15:28;Matched
774;15:28;Matched
1186;15:28;Matched
1185;15:28;Matched
2058;15:28;Added to queue 1
773;15:28;Settled successful
774;15:28;Settled successful
1186;15:28;Added to queue 2
1185;15:28;Added to queue 2
1604;15:28;Added again to queue 2
1603;15:28;Added again to queue 2
1174;15:28;Added again to queue 2
1173;15:28;Added again to queue 2
836;15:28;Added again to queue 2
835;15:28;Added again to queue 2
426;15:28;Added again to queue 2
425;15:28;Added again to queue 2
346;15:29;Matched
345;15:29;Matched
2056;15:29;Matched
2055;15:29;Matched
346;15:29;Added to queue 2
345;15:29;Added to queue 2
2056;15:29;Added to queue 2
2055;15:29;Added to queue 2
1544;15:30;Matched
1543;15:30;Matched
2225;15:30;Matched
2226;15:30;Matched
1544;15:30;Added to queue 2
1543;15:30;Added to queue 2
2225;15:30;Settled successful
2226;15:30;Settled successful
1183;15:30;Added again to queue 2
1184;15:30;Added again to queue 2
1174;15:30;Settled successful from queue 2
1173;15:30;Settled successful from queue 2
1889;15:30;Added again to queue 2
1890;15:30;Added again to queue 2
2255;15:30;Added again to queue 2
2256;15:30;Added again to queue 2
1514;15:30;Added again to queue 2
1513;15:30;Added again to queue 2
2619;15:30;Added again to queue 2
2620;15:30;Added again to queue 2
354;15:30;Added again to queue 2
353;15:30;Added again to queue 2
1438;15:30;Added again to queue 2
1437;15:30;Added again to queue 2
2611;15:30;Settled successful from queue 2
2612;15:30;Settled successful from queue 2
1544;15:30;Added again to queue 2
1543;15:30;Added again to queue 2
592;15:31;Added to queue 1
1165;15:31;Added to queue 1
1740;15:32;Added to queue 1
872;15:33;Matched
871;15:33;Matched
1520;15:33;Added to queue 1
872;15:33;Added to queue 2
871;15:33;Added to queue 2
211;15:35;Matched
212;15:35;Matched
399;15:35;Added to queue 1
494;15:35;Added to queue 1
211;15:35;Added to queue 2
212;15:35;Added to queue 2
690;15:36;Added to queue 1
2531;15:36;Added to queue 1
2661;15:37;Matched
2662;15:37;Matched
2661;15:37;Added to queue 2
2662;15:37;Added to queue 2
2704;15:38;Added to queue 1
203;15:40;Matched
204;15:40;Matched
1444;15:40;Matched
1443;15:40;Matched
1621;15:40;Added to queue 1
2237;15:40;Matched
2238;15:40;Matched
2860;15:40;Matched
2859;15:40;Matched
2890;15:40;Matched
2889;15:40;Matched
203;15:40;Added to queue 2
204;15:40;Added to queue 2
1444;15:40;Added to queue 2
1443;15:40;Added to queue 2
2237;15:40;Settled successful
2238;15:40;Settled successful
2860;15:40;Added to queue 2
2859;15:40;Added to queue 2
2890;15:40;Added to queue 2
2889;15:40;Added to queue 2
2052;15:40;Added again to queue 2
2051;15:40;Added again to queue 2
2056;15:40;Added again to queue 2
2055;15:40;Added again to queue 2
1183;15:40;Added again to queue 2
1184;15:40;Added again to queue 2
2970;15:40;Added again to queue 2
2969;15:40;Added again to queue 2
120;15:40;Settled successful from queue 2
119;15:40;Settled successful from queue 2
1946;15:40;Added again to queue 2
1945;15:40;Added again to queue 2
1282;15:40;Settled successful from queue 2
1281;15:40;Settled successful from queue 2
1999;15:40;Settled successful from queue 2
2000;15:40;Settled successful from queue 2
199;15:43;Matched
200;15:43;Matched
1481;15:43;Matched
1482;15:43;Matched
1754;15:43;Added to queue 1
199;15:43;Settled successful
200;15:43;Settled successful
1481;15:43;Added to queue 2
1482;15:43;Added to queue 2
761;15:43;Added again to queue 2
762;15:43;Added again to queue 2
294;15:43;Added again to queue 2
293;15:43;Added again to queue 2
289;15:43;Added again to queue 2
290;15:43;Added again to queue 2
1530;15:43;Added again to queue 2
1529;15:43;Added again to queue 2
203;15:43;Added again to queue 2
204;15:43;Added again to queue 2
2890;15:43;Settled successful from queue 2
2889;15:43;Settled successful from queue 2
950;15:44;Added to queue 1
1483;15:44;Added to queue 1
1624;15:44;Added to queue 1
1723;15:46;Added to queue 1
2251;15:47;Added to queue 1
308;15:48;Matched
307;15:48;Matched
1003;15:48;Added to queue 1
3015;15:48;Matched
3016;15:48;Matched
308;15:48;Added to queue 2
307;15:48;Added to queue 2
3015;15:48;Settled successful
3016;15:48;Settled successful
1903;15:48;Settled successful from queue 2
1904;15:48;Settled successful from queue 2
836;15:48;Added again to queue 2
835;15:48;Added again to queue 2
426;15:48;Added again to queue 2
425;15:48;Added again to queue 2
308;15:48;Added again to queue 2
307;15:48;Added again to queue 2
902;15:49;Matched
901;15:49;Matched
1891;15:49;Added to queue 1
902;15:49;Settled successful
901;15:49;Settled successful
2665;15:49;Added again to queue 2
2666;15:49;Added again to queue 2
1921;15:49;Added again to queue 2
1922;15:49;Added again to queue 2
1014;15:49;Added again to queue 2
1013;15:49;Added again to queue 2
295;15:49;Added again to queue 2
296;15:49;Added again to queue 2
2619;15:49;Added again to queue 2
2620;15:49;Added again to queue 2
761;15:49;Added again to queue 2
762;15:49;Added again to queue 2
758;15:49;Added again to queue 2
757;15:49;Added again to queue 2
2777;15:49;Added again to queue 2
2778;15:49;Added again to queue 2
426;15:49;Settled successful from queue 2
425;15:49;Settled successful from queue 2
2469;15:49;Added again to queue 2
2470;15:49;Added again to queue 2
2860;15:49;Added again to queue 2
2859;15:49;Added again to queue 2
126;15:50;Added to queue 1
1586;15:50;Added to queue 1
2254;15:50;Matched
2253;15:50;Matched
2254;15:50;Settled successful
2253;15:50;Settled successful
1183;15:50;Added again to queue 2
1184;15:50;Added again to queue 2
2970;15:50;Added again to queue 2
2969;15:50;Added again to queue 2
1946;15:50;Added again to queue 2
1945;15:50;Added again to queue 2
329;15:51;Added to queue 1
1532;15:51;Matched
1531;15:51;Matched
1532;15:51;Settled successful
1531;15:51;Settled successful
2665;15:51;Added again to queue 2
2666;15:51;Added again to queue 2
1921;15:51;Added again to queue 2
1922;15:51;Added again to queue 2
1014;15:51;Added again to queue 2
1013;15:51;Added again to queue 2
896;15:51;Added again to queue 2
895;15:51;Added again to queue 2
123;15:52;Matched
124;15:52;Matched
171;15:52;Added to queue 1
123;15:52;Settled successful
124;15:52;Settled successful
2685;15:52;Added again to queue 2
2686;15:52;Added again to queue 2
2661;15:52;Settled successful from queue 2
2662;15:52;Settled successful from queue 2
1444;15:52;Added again to queue 2
1443;15:52;Added again to queue 2
1183;15:52;Added again to queue 2
1184;15:52;Added again to queue 2
2970;15:52;Added again to queue 2
2969;15:52;Added again to queue 2
1946;15:52;Added again to queue 2
1945;15:52;Added again to queue 2
1420;15:53;Matched
1419;15:53;Matched
1420;15:53;Settled successful
1419;15:53;Settled successful
1094;15:53;Added again to queue 2
1093;15:53;Added again to queue 2
615;15:53;Added again to queue 2
616;15:53;Added again to queue 2
2491;15:53;Added again to queue 2
2492;15:53;Added again to queue 2
1378;15:54;Matched
1377;15:54;Matched
1378;15:54;Added to queue 2
1377;15:54;Added to queue 2
462;15:55;Matched
461;15:55;Matched
1873;15:55;Matched
1874;15:55;Matched
462;15:55;Added to queue 2
461;15:55;Added to queue 2
1873;15:55;Settled successful
1874;15:55;Settled successful
2685;15:55;Added again to queue 2
2686;15:55;Added again to queue 2
