TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;Starttime
1847;2024-01-01 18:48:53;22578810.58;2;0;4;0;164;2024-01-01 18:48:59
889;2024-01-01 09:28:48;65846344.94;5;0;2;0;301;2024-01-01 18:49:39
1848;2024-01-01 18:49:33;65846344.94;2;2;5;2;301;2024-01-01 18:49:39
1741;2024-01-01 18:01:30;33188146.07;5;0;3;0;530;2024-01-01 18:51:08
1852;2024-01-01 18:51:02;33188146.07;3;2;5;2;530;2024-01-01 18:51:08
1776;2024-01-01 18:18:07;73702139.29;2;3;3;3;521;2024-01-01 18:51:12
1849;2024-01-01 18:50:28;73702139.29;3;0;2;0;521;2024-01-01 18:51:12
604;2024-01-01 06:39:47;12605385.98;1;1;4;1;600;2024-01-01 18:51:54
1855;2024-01-01 18:51:48;12605385.98;4;0;1;0;600;2024-01-01 18:51:54
1674;2024-01-01 17:36:11;12726250.86;2;4;5;4;546;2024-01-01 18:52:34
1857;2024-01-01 18:52:28;12726250.86;5;0;2;0;546;2024-01-01 18:52:34
1617;2024-01-01 17:07:56;75987808.37;4;0;1;0;729;2024-01-01 18:53:23
1859;2024-01-01 18:53:17;75987808.37;1;3;4;3;729;2024-01-01 18:53:23
275;2024-01-01 03:21:04;90594738.52;4;1;1;1;626;2024-01-01 18:53:27
1834;2024-01-01 18:41:58;90594738.52;1;0;4;0;626;2024-01-01 18:53:27
1302;2024-01-01 13:50:30;76941832.14;4;0;2;0;795;2024-01-01 18:53:34
1860;2024-01-01 18:53:28;76941832.14;2;1;4;1;795;2024-01-01 18:53:34
741;2024-01-01 07:58:24;33015320.93;5;0;2;0;707;2024-01-01 18:53:58
1862;2024-01-01 18:53:52;33015320.93;2;2;5;2;707;2024-01-01 18:53:58
1497;2024-01-01 16:01:07;52183363.59;3;1;4;1;344;2024-01-01 18:55:51
1864;2024-01-01 18:55:45;52183363.59;4;0;3;0;344;2024-01-01 18:55:51
209;2024-01-01 02:52:48;17561090.67;5;4;3;4;513;2024-01-01 18:55:55
1853;2024-01-01 18:51:13;17561090.67;3;0;5;0;513;2024-01-01 18:55:55
197;2024-01-01 02:46:54;12960196.95;5;4;3;4;900;2024-01-01 18:55:55
1863;2024-01-01 18:55:34;12960196.95;3;0;5;0;900;2024-01-01 18:55:55
1779;2024-01-01 18:18:39;57220932.01;5;1;2;1;807;2024-01-01 18:56:18
1865;2024-01-01 18:56:12;57220932.01;2;0;5;0;807;2024-01-01 18:56:18
932;2024-01-01 09:51:06;21820852.81;3;0;5;0;239;2024-01-01 18:58:20
1868;2024-01-01 18:58:14;21820852.81;5;3;3;3;239;2024-01-01 18:58:20
837;2024-01-01 08:48:13;15560405.72;2;2;5;2;413;2024-01-01 18:58:23
1869;2024-01-01 18:58:17;15560405.72;5;0;2;0;413;2024-01-01 18:58:23
879;2024-01-01 09:18:28;45740776.29;5;2;2;2;103;2024-01-01 18:58:35
1870;2024-01-01 18:58:29;45740776.29;2;0;5;0;103;2024-01-01 18:58:35
1788;2024-01-01 18:21:08;20457329.25;1;3;4;3;947;2024-01-01 18:58:39
1872;2024-01-01 18:58:33;20457329.25;4;0;1;0;947;2024-01-01 18:58:39
970;2024-01-01 10:13:11;48547851.92;3;1;2;1;448;2024-01-01 18:58:50
1873;2024-01-01 18:58:44;48547851.92;2;0;3;0;448;2024-01-01 18:58:50
1001;2024-01-01 10:36:07;50621303.55;5;0;4;0;34;2024-01-01 19:00:26
1875;2024-01-01 19:00:20;50621303.55;4;1;5;1;34;2024-01-01 19:00:26
428;2024-01-01 04:57:12;78075339.41;2;0;1;0;215;2024-01-01 19:00:29
1876;2024-01-01 19:00:23;78075339.41;1;3;2;3;215;2024-01-01 19:00:29
1296;2024-01-01 13:44:03;120473917.41;3;2;1;2;191;2024-01-01 19:00:33
1854;2024-01-01 18:51:18;120473917.41;1;0;3;0;191;2024-01-01 19:00:33
1482;2024-01-01 15:49:34;55978913.9;3;2;5;2;382;2024-01-01 19:00:38
1877;2024-01-01 19:00:32;55978913.9;5;0;3;0;382;2024-01-01 19:00:38
768;2024-01-01 08:11:55;123778925.87;3;0;1;0;224;2024-01-01 19:00:42
1645;2024-01-01 17:26:13;123778925.87;1;2;3;2;224;2024-01-01 19:00:42
1799;2024-01-01 18:29:34;98274265.94;3;0;1;0;871;2024-01-01 19:00:42
1800;2024-01-01 18:30:03;98274265.94;1;2;3;2;871;2024-01-01 19:00:42
997;2024-01-01 10:34:15;113927061.35;5;1;1;1;771;2024-01-01 19:01:18
1878;2024-01-01 19:01:12;113927061.35;1;0;5;0;771;2024-01-01 19:01:18
475;2024-01-01 05:27:12;61024383.09;5;0;4;0;532;2024-01-01 19:01:29
1879;2024-01-01 19:01:23;61024383.09;4;2;5;2;532;2024-01-01 19:01:29
51;2024-01-01 01:43:15;6275812.78;5;4;2;4;155;2024-01-01 19:01:39
1880;2024-01-01 19:01:33;6275812.78;2;0;5;0;155;2024-01-01 19:01:39
1267;2024-01-01 13:27:51;40050314.69;5;0;4;0;775;2024-01-01 19:04:13
1883;2024-01-01 19:04:07;40050314.69;4;1;5;1;775;2024-01-01 19:04:13
95;2024-01-01 02:04:04;75423538.34;1;0;5;0;118;2024-01-01 19:04:17
1839;2024-01-01 18:44:11;75423538.34;5;1;1;1;118;2024-01-01 19:04:17
1739;2024-01-01 18:00:56;15762363.44;4;0;5;0;189;2024-01-01 19:05:22
1886;2024-01-01 19:05:16;15762363.44;5;4;4;4;189;2024-01-01 19:05:22
1436;2024-01-01 15:18:06;66361446.6;2;0;1;0;266;2024-01-01 19:06:03
1889;2024-01-01 19:05:57;66361446.6;1;4;2;4;266;2024-01-01 19:06:03
1685;2024-01-01 17:40:20;85925518.88;1;0;5;0;581;2024-01-01 19:06:07
1858;2024-01-01 18:52:56;85925518.88;5;4;1;4;581;2024-01-01 19:06:07
1367;2024-01-01 14:33:21;78774288.34;2;0;1;0;941;2024-01-01 19:06:19
1890;2024-01-01 19:06:13;78774288.34;1;1;2;1;941;2024-01-01 19:06:19
1733;2024-01-01 17:57:21;61188788.67;4;4;1;4;815;2024-01-01 19:06:23
1861;2024-01-01 18:53:31;61188788.67;1;0;4;0;815;2024-01-01 19:06:23
1329;2024-01-01 14:11:23;15020542.12;1;0;2;0;859;2024-01-01 19:07:08
1891;2024-01-01 19:07:02;15020542.12;2;4;1;4;859;2024-01-01 19:07:08
1277;2024-01-01 13:33:28;37071228.82;4;0;3;0;912;2024-01-01 19:07:50
1893;2024-01-01 19:07:44;37071228.82;3;2;4;2;912;2024-01-01 19:07:50
1374;2024-01-01 14:39:26;52357575.89;1;4;2;4;1000;2024-01-01 19:08:25
1895;2024-01-01 19:08:19;52357575.89;2;0;1;0;1000;2024-01-01 19:08:25
191;2024-01-01 02:43:45;79200891.74;2;0;3;0;869;2024-01-01 19:08:32
1896;2024-01-01 19:08:26;79200891.74;3;3;2;3;869;2024-01-01 19:08:32
534;2024-01-01 05:57:41;77960898.04;5;3;3;3;837;2024-01-01 19:08:36
1841;2024-01-01 18:45:37;77960898.04;3;0;5;0;837;2024-01-01 19:08:36
625;2024-01-01 06:50:24;95527943.37;4;0;3;0;209;2024-01-01 19:09:05
1897;2024-01-01 19:08:59;95527943.37;3;2;4;2;209;2024-01-01 19:09:05
301;2024-01-01 03:37:54;92376611.12;3;0;5;0;809;2024-01-01 19:09:09
1850;2024-01-01 18:50:34;92376611.12;5;4;3;4;809;2024-01-01 19:09:09
192;2024-01-01 02:44:54;85945139.04;2;4;4;4;455;2024-01-01 19:09:31
1898;2024-01-01 19:09:25;85945139.04;4;0;2;0;455;2024-01-01 19:09:31
817;2024-01-01 08:35:14;62197816.02;1;3;5;3;638;2024-01-01 19:09:34
1899;2024-01-01 19:09:28;62197816.02;5;0;1;0;638;2024-01-01 19:09:34
894;2024-01-01 09:32:28;132149074.2;1;0;4;0;53;2024-01-01 19:09:38
1729;2024-01-01 17:55:48;132149074.2;4;1;1;1;53;2024-01-01 19:09:38
1324;2024-01-01 14:08:45;13436714.34;5;4;4;4;438;2024-01-01 19:10:57
1901;2024-01-01 19:10:51;13436714.34;4;0;5;0;438;2024-01-01 19:10:57
628;2024-01-01 06:55:12;74185302.51;2;0;5;0;114;2024-01-01 19:13:08
1904;2024-01-01 19:13:02;74185302.51;5;3;2;3;114;2024-01-01 19:13:08
1419;2024-01-01 15:06:59;27213897.62;5;0;3;0;29;2024-01-01 19:14:00
1906;2024-01-01 19:13:54;27213897.62;3;4;5;4;29;2024-01-01 19:14:00
1213;2024-01-01 12:54:36;51670289.01;2;2;3;2;659;2024-01-01 19:14:04
1881;2024-01-01 19:02:11;51670289.01;3;0;2;0;659;2024-01-01 19:14:04
935;2024-01-01 09:54:10;61934035.06;3;2;4;2;343;2024-01-01 19:14:32
1907;2024-01-01 19:14:26;61934035.06;4;0;3;0;343;2024-01-01 19:14:32
651;2024-01-01 07:08:28;70562395.46;4;2;3;2;491;2024-01-01 19:14:36
1888;2024-01-01 19:05:37;70562395.46;3;0;4;0;491;2024-01-01 19:14:36
392;2024-01-01 04:31:49;42176792.19;2;3;5;3;270;2024-01-01 19:14:39
1908;2024-01-01 19:14:33;42176792.19;5;0;2;0;270;2024-01-01 19:14:39
1186;2024-01-01 12:37:12;43063010.06;1;4;4;4;739;2024-01-01 19:15:00
1909;2024-01-01 19:14:54;43063010.06;4;0;1;0;739;2024-01-01 19:15:00
1386;2024-01-01 14:47:13;57173287.51;4;0;3;0;442;2024-01-01 19:15:25
1910;2024-01-01 19:15:19;57173287.51;3;4;4;4;442;2024-01-01 19:15:25
1375;2024-01-01 14:39:37;11231757.95;3;1;5;1;781;2024-01-01 19:15:26
1911;2024-01-01 19:15:20;11231757.95;5;0;3;0;781;2024-01-01 19:15:26
1461;2024-01-01 15:35:44;71139225.68;3;0;5;0;384;2024-01-01 19:15:29
1882;2024-01-01 19:04:01;71139225.68;5;1;3;1;384;2024-01-01 19:15:29
1566;2024-01-01 16:36:07;35699074.38;2;3;5;3;167;2024-01-01 19:15:36
1912;2024-01-01 19:15:30;35699074.38;5;0;2;0;167;2024-01-01 19:15:36
1315;2024-01-01 14:01:48;44913891.43;1;2;4;2;958;2024-01-01 19:16:12
1914;2024-01-01 19:16:06;44913891.43;4;0;1;0;958;2024-01-01 19:16:12
1773;2024-01-01 18:15:46;75259089.35;4;4;1;4;437;2024-01-01 19:16:16
1902;2024-01-01 19:10:57;75259089.35;1;0;4;0;437;2024-01-01 19:16:16
649;2024-01-01 07:07:33;5718327.89;3;2;5;2;765;2024-01-01 19:16:26
1915;2024-01-01 19:16:20;5718327.89;5;0;3;0;765;2024-01-01 19:16:26
796;2024-01-01 08:27:34;61701248.46;4;2;2;2;143;2024-01-01 19:16:54
1917;2024-01-01 19:16:48;61701248.46;2;0;4;0;143;2024-01-01 19:16:54
721;2024-01-01 07:44:22;54137856.43;1;1;2;1;711;2024-01-01 19:17:33
1918;2024-01-01 19:17:27;54137856.43;2;0;1;0;711;2024-01-01 19:17:33
1032;2024-01-01 10:55:47;28599702.73;5;0;1;0;202;2024-01-01 19:17:46
1919;2024-01-01 19:17:40;28599702.73;1;2;5;2;202;2024-01-01 19:17:46
1220;2024-01-01 12:58:12;95608027.78;5;4;1;4;891;2024-01-01 19:17:50
1887;2024-01-01 19:05:31;95608027.78;1;0;5;0;891;2024-01-01 19:17:50
1086;2024-01-01 11:33:09;43535088.37;2;2;5;2;848;2024-01-01 19:18:13
1922;2024-01-01 19:18:07;43535088.37;5;0;2;0;848;2024-01-01 19:18:13
769;2024-01-01 08:12:40;17324534.07;4;0;1;0;704;2024-01-01 19:18:31
1923;2024-01-01 19:18:25;17324534.07;1;2;4;2;704;2024-01-01 19:18:31
1816;2024-01-01 18:35:28;69768634.47;4;0;5;0;466;2024-01-01 19:18:54
1924;2024-01-01 19:18:48;69768634.47;5;2;4;2;466;2024-01-01 19:18:54
378;2024-01-01 04:23:38;56433874.99;5;0;4;0;594;2024-01-01 19:19:39
1925;2024-01-01 19:19:33;56433874.99;4;4;5;4;594;2024-01-01 19:19:39
1118;2024-01-01 11:53:40;15357247.38;5;0;2;0;588;2024-01-01 19:20:58
1929;2024-01-01 19:20:52;15357247.38;2;3;5;3;588;2024-01-01 19:20:58
546;2024-01-01 06:05:25;14918102.48;3;3;5;3;685;2024-01-01 19:22:18
1932;2024-01-01 19:22:12;14918102.48;5;0;3;0;685;2024-01-01 19:22:18
508;2024-01-01 05:45:02;35924171.06;5;0;2;0;424;2024-01-01 19:23:50
1935;2024-01-01 19:23:44;35924171.06;2;1;5;1;424;2024-01-01 19:23:50
1038;2024-01-01 11:01:51;82008158.98;3;1;4;1;568;2024-01-01 19:23:53
1937;2024-01-01 19:23:47;82008158.98;4;0;3;0;568;2024-01-01 19:23:53
224;2024-01-01 03:01:15;86036699.55;5;3;3;3;862;2024-01-01 19:23:57
1885;2024-01-01 19:05:01;86036699.55;3;0;5;0;862;2024-01-01 19:23:57
478;2024-01-01 05:29:21;15971346.55;2;2;5;2;457;2024-01-01 19:24:23
1939;2024-01-01 19:24:17;15971346.55;5;0;2;0;457;2024-01-01 19:24:23
1356;2024-01-01 14:25:58;21468776.15;2;2;3;2;330;2024-01-01 19:24:25
1941;2024-01-01 19:24:19;21468776.15;3;0;2;0;330;2024-01-01 19:24:25
1392;2024-01-01 14:49:27;62301495.17;2;0;3;0;566;2024-01-01 19:24:55
1944;2024-01-01 19:24:49;62301495.17;3;2;2;2;566;2024-01-01 19:24:55
543;2024-01-01 06:03:32;64018509.21;5;4;3;4;275;2024-01-01 19:24:59
1913;2024-01-01 19:16:00;64018509.21;3;0;5;0;275;2024-01-01 19:24:59
401;2024-01-01 04:38:00;38013275.41;4;0;1;0;698;2024-01-01 19:27:11
1950;2024-01-01 19:27:05;38013275.41;1;3;4;3;698;2024-01-01 19:27:11
1031;2024-01-01 10:55:45;49344944.17;2;3;1;3;119;2024-01-01 19:27:15
1943;2024-01-01 19:24:31;49344944.17;1;0;2;0;119;2024-01-01 19:27:15
1216;2024-01-01 12:55:39;12375960.88;1;1;5;1;43;2024-01-01 19:27:24
1951;2024-01-01 19:27:18;12375960.88;5;0;1;0;43;2024-01-01 19:27:24
1262;2024-01-01 13:25:31;61917153.46;2;0;1;0;670;2024-01-01 19:27:51
1952;2024-01-01 19:27:45;61917153.46;1;2;2;2;670;2024-01-01 19:27:51
413;2024-01-01 04:43:38;79844846.95;5;3;1;3;316;2024-01-01 19:27:55
1920;2024-01-01 19:17:46;79844846.95;1;0;5;0;316;2024-01-01 19:27:55
1530;2024-01-01 16:18:18;12770536.29;2;0;5;0;799;2024-01-01 19:28:31
1953;2024-01-01 19:28:25;12770536.29;5;2;2;2;799;2024-01-01 19:28:31
1933;2024-01-01 19:22:19;79177545.98;4;0;3;0;512;2024-01-01 19:28:36
1954;2024-01-01 19:28:30;79177545.98;3;1;4;1;512;2024-01-01 19:28:36
647;2024-01-01 07:06:30;65257979.84;1;2;3;2;213;2024-01-01 19:28:40
1934;2024-01-01 19:23:13;65257979.84;3;0;1;0;213;2024-01-01 19:28:40
713;2024-01-01 07:41:13;63284821.51;3;2;1;2;796;2024-01-01 19:29:08
1955;2024-01-01 19:29:02;63284821.51;1;0;3;0;796;2024-01-01 19:29:08
1595;2024-01-01 16:54:33;41976839.72;2;3;3;3;410;2024-01-01 19:29:12
1938;2024-01-01 19:23:52;41976839.72;3;0;2;0;410;2024-01-01 19:29:12
1540;2024-01-01 16:24:31;24413034.68;2;0;3;0;226;2024-01-01 19:29:11
1956;2024-01-01 19:29:05;24413034.68;3;3;2;3;226;2024-01-01 19:29:11
